id,'duration',prot_type,service,flag,'src_bytes','dst_bytes','land','wrong_fragment','urgent','logged_in','num_compromised','root_shell','su_attempted','num_root','num_file_creations','num_shells','num_access_files','num_outbound_cmds','is_host_login','is_guest_login','count','srv_count','serror_rate','srv_serror_rate','rerror_rate','srv_rerror_rate','same_srv_rate','srv_diff_host_rate','dst_host_count','dst_host_srv_count','dst_host_same_srv_rate','dst_host_diff_srv_rate','dst_host_same_src_port_rate','dst_host_srv_diff_host_rate','dst_host_serror_rate','dst_host_srv_serror_rate',class
2951,0,0,3,0,180,2948,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,53,229,1.0,0.0,0.02,0.05,0.0,0.01,0
2952,0,0,3,0,212,253,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21,34,0.0,0.0,0.0,0.0,1.0,0.09,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0
2953,0,1,6,0,43,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,157,0.0,0.0,0.0,0.0,1.0,0.01,255,235,0.92,0.01,0.0,0.0,0.0,0.0,0
2954,0,1,1,0,105,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,92,91,0.99,0.02,0.01,0.0,0.0,0.0,0
2955,0,0,3,0,325,2006,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,12,0.0,0.0,0.0,0.0,1.0,0.17,10,255,1.0,0.0,0.1,0.07,0.0,0.01,0
2956,0,1,4,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0.0,0.0,0.0,0.0,0.2,0.0,255,1,0.0,0.6,0.86,0.0,0.0,0.0,0
2957,0,0,10,0,965,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,20,0.0,0.0,0.0,0.0,1.0,0.0,109,48,0.28,0.03,0.28,0.04,0.0,0.0,0
2958,0,0,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,20,1.0,1.0,0.0,0.0,0.11,0.0,255,1,0.0,0.07,0.0,0.0,1.0,1.0,1
2959,0,0,3,0,346,8073,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,32,0.0,0.0,0.0,0.0,1.0,0.06,12,255,1.0,0.0,0.08,0.03,0.0,0.0,0
2960,0,0,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,19,1.0,1.0,0.0,0.0,0.16,0.0,255,19,0.07,0.07,0.0,0.0,1.0,1.0,1
2961,0,0,3,0,257,570,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,3,255,1.0,0.0,0.33,0.06,0.0,0.0,0
2962,0,0,3,0,376,51,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,29,0.0,0.0,0.0,0.0,1.0,0.1,46,255,1.0,0.0,0.02,0.06,0.0,0.0,0
2963,0,0,53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,7,1.0,1.0,0.0,0.0,0.03,0.0,255,7,0.03,0.05,0.0,0.0,1.0,1.0,1
2964,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,6,1.0,1.0,0.0,0.0,0.02,0.0,255,6,0.02,0.07,0.0,0.0,1.0,1.0,1
2965,0,0,3,0,245,6312,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0.0,0.0,0.0,0.0,1.0,0.0,73,255,1.0,0.0,0.01,0.02,0.0,0.0,0
2966,0,1,6,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,25,15,0.6,0.08,0.6,0.0,0.0,0.0,0
2967,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,13,1.0,1.0,0.0,0.0,0.11,0.0,255,13,0.05,0.08,0.0,0.0,1.0,1.0,1
2968,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,15,1.0,1.0,0.0,0.0,0.11,0.0,192,15,0.08,0.06,0.01,0.0,1.0,1.0,1
2969,0,1,1,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,37,7,0.19,0.05,0.19,0.0,0.0,0.0,1
2970,0,2,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.0,0.0,0.0,0.0,1.0,1.0,1,95,1.0,0.0,1.0,0.51,0.0,0.0,1
2971,0,1,4,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.0,0.0,0.0,0.0,0.33,0.0,255,1,0.0,0.62,0.93,0.0,0.0,0.0,0
2972,0,1,1,0,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,52,44,0.85,0.04,0.85,0.0,0.0,0.0,1
2973,0,2,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,0.0,0.0,0.0,0.0,1.0,1.0,1,91,1.0,0.0,1.0,0.51,0.0,0.0,1
2974,0,1,6,0,45,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0.0,0.0,0.0,0.0,1.0,0.25,27,12,0.44,0.11,0.04,0.0,0.0,0.0,0
2975,5,0,0,0,1107,332,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,95,106,0.46,0.02,0.01,0.02,0.0,0.0,0
2976,0,0,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,9,1.0,1.0,0.0,0.0,0.45,0.0,255,15,0.06,0.07,0.0,0.0,1.0,1.0,1
2977,0,0,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,5,1.0,1.0,0.0,0.0,0.04,0.0,255,5,0.02,0.06,0.0,0.0,1.0,1.0,1
2978,0,0,10,0,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,255,104,0.41,0.02,0.41,0.0,0.0,0.0,0
2979,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.0,0.0,0.33,1.0,0.33,0.0,255,1,0.0,0.66,0.66,0.0,0.0,0.0,1
2980,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,3,0.0,0.0,1.0,1.0,0.03,0.0,255,3,0.01,0.08,0.0,0.0,0.0,0.0,1
2981,0,0,3,0,205,1226,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,10,0.0,0.0,0.0,0.0,1.0,0.0,166,255,1.0,0.0,0.01,0.02,0.0,0.0,0
2982,0,0,3,0,317,23209,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.0,0.0,0.0,0.0,1.0,1.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0
2983,0,0,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,14,1.0,1.0,0.0,0.0,0.12,0.0,255,14,0.05,0.08,0.0,0.0,1.0,1.0,1
2984,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,20,1.0,1.0,0.0,0.0,0.1,0.0,255,20,0.08,0.06,0.0,0.0,1.0,1.0,1
2985,29,0,0,0,1179,328,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,136,71,0.52,0.02,0.01,0.0,0.0,0.0,0
2986,0,1,6,0,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,153,0.0,0.0,0.0,0.0,1.0,0.0,255,254,1.0,0.01,0.0,0.0,0.0,0.0,0
2987,0,1,6,0,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,19,0.0,0.0,0.0,0.0,1.0,0.16,255,255,1.0,0.0,0.01,0.0,0.0,0.0,0
2988,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,8,1.0,1.0,0.0,0.0,0.04,0.0,255,8,0.03,0.07,0.0,0.0,1.0,1.0,1
2989,0,1,6,0,45,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,204,0.0,0.0,0.0,0.0,1.0,0.01,255,254,1.0,0.01,0.0,0.0,0.0,0.0,0
2990,0,1,6,0,35,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0.0,0.0,0.0,0.0,0.67,0.25,76,50,0.66,0.04,0.01,0.0,0.0,0.0,0
2991,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,9,1.0,1.0,0.0,0.0,0.04,0.0,78,9,0.12,0.13,0.01,0.0,0.82,1.0,1
2992,0,0,3,0,313,5215,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,28,0.0,0.0,0.0,0.0,1.0,0.07,122,255,1.0,0.0,0.01,0.05,0.0,0.0,0
2993,7631,1,4,0,147,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0.0,0.0,0.0,0.0,0.2,0.0,255,1,0.0,0.62,0.94,0.0,0.0,0.0,0
2994,0,0,3,0,219,2551,0,0,0,1,0,1,0,0,0,0,0,0,0,0,11,11,0.0,0.0,0.0,0.0,1.0,0.0,11,255,1.0,0.0,0.09,0.05,0.0,0.0,0
2995,1,0,0,0,1053,340,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,98,170,0.63,0.09,0.01,0.01,0.01,0.0,0
2996,0,0,3,0,231,5379,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,18,0.0,0.0,0.0,0.0,1.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0
2997,0,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,5,1.0,1.0,0.0,0.0,0.02,0.0,255,5,0.02,0.05,0.0,0.0,1.0,1.0,1
2998,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2,0.0,0.0,0.0,0.0,0.11,0.0,255,2,0.01,0.37,0.67,0.0,0.15,0.0,1
2999,0,0,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,8,1.0,1.0,0.0,0.0,0.06,0.0,255,10,0.04,0.07,0.0,0.0,1.0,1.0,1
3000,0,1,6,0,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,17,0.0,0.0,0.0,0.0,1.0,0.29,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0
3001,0,0,3,0,210,4971,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,35,0.0,0.0,0.0,0.0,1.0,0.11,42,255,1.0,0.0,0.02,0.01,0.0,0.0,0
3002,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,22,7,0.32,0.23,0.05,0.0,0.05,0.0,0
3003,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,23,1.0,1.0,0.0,0.0,0.16,0.0,255,23,0.09,0.06,0.0,0.0,1.0,1.0,1
3004,0,0,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,11,1.0,1.0,0.0,0.0,0.09,0.0,255,3,0.01,0.07,0.0,0.0,1.0,1.0,1
3005,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,17,0.0,0.0,1.0,1.0,0.12,0.0,255,12,0.05,0.06,0.0,0.0,0.0,0.0,1
3006,718,0,19,0,1412,25260,0,0,0,1,38,1,0,54,4,1,2,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,1,1,1.0,0.0,1.0,0.0,0.0,0.0,1
3007,0,0,10,0,252,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,18,95,0.61,0.11,0.61,0.02,0.0,0.0,0
3008,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,6,0.0,0.0,1.0,1.0,0.05,0.0,255,6,0.02,0.07,0.0,0.0,0.0,0.0,1
3009,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297,9,1.0,1.0,0.0,0.0,0.03,0.0,255,11,0.04,0.07,0.0,0.0,1.0,1.0,1
3010,610,0,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,1.0,1.0,1.0,0.0,255,2,0.01,0.73,1.0,0.0,0.0,0.0,1
3011,0,0,3,0,216,3270,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,7,38,1.0,0.0,0.14,0.05,0.0,0.0,0
3012,0,0,3,0,301,2698,0,0,0,1,0,0,0,0,0,0,1,0,0,0,6,6,0.0,0.0,0.0,0.0,1.0,0.0,255,240,0.94,0.01,0.0,0.0,0.0,0.0,0
3013,0,0,3,0,287,422,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,5,0.0,0.0,0.0,0.0,1.0,0.4,4,255,1.0,0.0,0.25,0.04,0.0,0.0,0
3014,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1.0,0.0,0.0,1.0,0.0,139,1,0.01,0.93,0.94,0.0,0.94,1.0,1
3015,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,1.0,1.0,0.0,0.0,1.0,0.0,255,22,0.09,0.07,0.0,0.0,1.0,1.0,1
3016,0,1,6,0,76,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,135,0.0,0.0,0.0,0.0,1.0,0.0,255,166,0.65,0.01,0.28,0.0,0.0,0.0,0
3017,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,15,1.0,1.0,0.0,0.0,0.32,0.0,255,63,0.25,0.02,0.0,0.0,1.0,1.0,1
3018,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,1,23,1.0,0.0,1.0,0.35,0.0,0.0,0
3019,0,0,0,0,1062,331,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,207,150,0.55,0.05,0.0,0.01,0.0,0.0,0
3020,0,0,3,0,317,23436,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,28,255,1.0,0.0,0.04,0.04,0.0,0.0,0
3021,4,0,0,0,1116,333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.0,0.0,0.0,0.0,1.0,1.0,105,63,0.6,0.05,0.01,0.0,0.01,0.02,0
3022,0,0,3,0,176,4165,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,30,255,1.0,0.0,0.03,0.04,0.0,0.0,0
3023,4,0,0,0,2006,372,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,255,141,0.55,0.02,0.0,0.0,0.0,0.0,0
3024,35,0,33,0,1496,4152,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0
3025,0,0,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,255,1,0.0,1.0,1.0,0.0,0.0,0.0,1
3026,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,12,1.0,1.0,0.0,0.0,0.24,0.0,255,64,0.25,0.02,0.0,0.0,1.0,1.0,1
3027,27,0,33,0,1216,3380,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,255,70,0.27,0.03,0.0,0.0,0.0,0.0,0
3028,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,7,0.0,0.0,1.0,1.0,0.09,0.0,255,7,0.03,0.05,0.0,0.0,0.0,0.0,1
3029,0,0,3,0,249,3198,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,37,0.0,0.0,0.0,0.0,1.0,0.08,95,255,1.0,0.0,0.01,0.04,0.0,0.0,0
3030,0,0,3,0,297,1645,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0.0,0.0,0.0,0.0,1.0,0.0,15,255,1.0,0.0,0.07,0.01,0.0,0.0,0
3031,0,0,3,0,221,398,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,7,0.0,0.0,0.0,0.0,1.0,0.29,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0
3032,0,0,3,0,54540,8314,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4,4,0.0,0.0,0.0,0.0,1.0,0.0,118,118,1.0,0.0,0.01,0.0,0.0,0.0,1
3033,0,2,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0.0,0.0,0.0,0.0,1.0,1.0,3,207,1.0,0.0,1.0,0.25,0.0,0.0,1
3034,0,0,3,0,288,1647,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,150,255,1.0,0.0,0.01,0.05,0.0,0.0,0
3035,0,0,0,0,683,387,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,255,39,0.15,0.02,0.0,0.0,0.79,0.0,0
3036,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,255,1,0.0,0.53,1.0,0.0,0.0,0.0,1
3037,0,0,3,0,244,7207,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0
3038,0,0,3,0,363,492,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,10,0.0,0.0,0.0,0.0,1.0,0.4,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0
3039,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,11,1.0,1.0,0.0,0.0,0.08,0.0,255,9,0.04,0.05,0.0,0.0,1.0,1.0,1
3040,0,0,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,9,1.0,1.0,0.0,0.0,0.07,0.0,255,7,0.03,0.07,0.0,0.0,1.0,1.0,1
3041,0,0,3,0,240,756,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,34,0.0,0.0,0.0,0.0,1.0,0.15,149,254,1.0,0.0,0.01,0.01,0.01,0.0,0
3042,0,0,3,0,303,1337,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19,24,0.0,0.0,0.0,0.0,1.0,0.08,19,255,1.0,0.0,0.05,0.03,0.0,0.0,0
3043,0,0,3,0,309,32099,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0.0,0.0,0.0,0.0,1.0,0.0,43,255,1.0,0.0,0.02,0.02,0.0,0.0,0
3044,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,20,1.0,1.0,0.0,0.0,0.07,0.0,255,20,0.08,0.06,0.0,0.0,1.0,1.0,1
3045,0,0,3,0,299,12211,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,8,0.0,0.0,0.0,0.0,1.0,0.25,153,255,1.0,0.0,0.01,0.02,0.0,0.0,0
3046,0,0,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,6,1.0,1.0,0.0,0.0,0.06,0.0,255,8,0.03,0.07,0.0,0.0,1.0,1.0,1
3047,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282,13,0.0,0.0,1.0,1.0,0.05,0.0,255,13,0.05,0.06,0.0,0.0,0.0,0.0,1
3048,0,0,3,0,296,290,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,0.0,0.0,0.0,0.0,1.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0
3049,0,0,3,0,251,313,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,7,0.0,0.0,0.0,0.0,1.0,0.43,37,255,1.0,0.0,0.03,0.02,0.0,0.0,0
3050,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0.0,0.0,0.0,0.0,1.0,0.0,255,11,0.04,0.95,0.05,0.0,0.13,0.0,1
3051,6,0,0,0,2846,370,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,255,141,0.55,0.02,0.0,0.0,0.0,0.0,0
3052,0,2,8,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0.0,0.0,0.0,0.0,0.11,0.0,255,5,0.02,0.01,0.17,0.0,0.0,0.0,0
3053,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,3,58,1.0,0.0,0.33,0.14,0.0,0.0,0
3054,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,476,1,0.07,0.0,0.92,1.0,0.0,0.0,255,1,0.0,1.0,0.0,0.0,0.04,0.0,1
3055,0,0,3,0,316,7332,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,211,255,1.0,0.0,0.0,0.01,0.0,0.0,0
3056,0,0,3,0,214,3011,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0.0,0.0,0.0,0.0,1.0,0.0,46,255,1.0,0.0,0.02,0.05,0.0,0.0,0
3057,0,0,3,0,343,751,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,12,0.0,0.0,0.0,0.0,1.0,0.0,12,112,1.0,0.0,0.08,0.13,0.0,0.0,0
3058,0,0,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,24,1.0,1.0,0.0,0.0,0.11,0.0,255,24,0.09,0.05,0.0,0.0,1.0,1.0,1
3059,0,0,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,16,1.0,1.0,0.0,0.0,0.07,0.0,255,5,0.02,0.09,0.0,0.0,1.0,1.0,1
3060,0,0,3,0,203,4104,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,49,255,1.0,0.0,0.02,0.1,0.0,0.0,0
3061,0,2,15,0,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0.0,0.0,0.0,0.0,1.0,0.0,255,23,0.09,0.25,0.09,0.0,0.0,0.0,1
3062,0,0,38,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,255,1,0.0,0.67,1.0,0.0,0.0,0.0,1
3063,0,0,3,0,237,607,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0.2,0.2,0.0,0.0,1.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0
3064,0,0,3,0,276,1725,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,12,0.0,0.0,0.0,0.0,1.0,0.17,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0
3065,0,0,3,0,208,765,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,1,255,1.0,0.0,1.0,0.02,0.0,0.01,0
3066,0,0,3,0,237,602,0,0,0,1,0,0,0,0,0,0,0,0,0,0,48,48,0.0,0.0,0.0,0.0,1.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0
3067,0,1,1,0,105,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,83,82,0.99,0.02,0.01,0.0,0.0,0.0,0
3068,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,11,1.0,1.0,0.0,0.0,0.05,0.0,255,11,0.04,0.07,0.0,0.0,1.0,1.0,1
3069,0,0,3,0,298,321,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.5,0.5,0.0,0.0,1.0,0.0,244,255,1.0,0.0,0.0,0.01,0.0,0.0,0
3070,0,2,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,0.0,0.0,0.0,0.0,1.0,1.0,3,115,1.0,0.0,1.0,0.25,0.0,0.0,1
3071,0,0,3,0,325,186,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21,23,0.0,0.0,0.0,0.0,1.0,0.09,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0
3072,0,0,3,0,230,12596,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,30,255,1.0,0.0,0.03,0.04,0.0,0.0,0
3073,0,0,3,0,294,714,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,24,0.0,0.0,0.0,0.0,1.0,0.12,60,255,1.0,0.0,0.02,0.03,0.0,0.0,0
3074,6,0,19,0,103,1026,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.5,0.0,187,1,0.01,0.03,0.01,0.0,0.0,0.0,0
3075,0,0,3,0,218,9284,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,13,0.0,0.0,0.0,0.0,1.0,0.0,47,255,1.0,0.0,0.02,0.01,0.0,0.0,0
3076,0,0,3,4,54540,8314,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,4,0.0,0.0,0.67,0.75,1.0,0.5,255,255,1.0,0.0,0.01,0.0,0.0,0.0,1
3077,0,0,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,16,1.0,1.0,0.0,0.0,0.11,0.0,255,2,0.01,0.08,0.0,0.0,1.0,1.0,1
3078,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,8,1.0,1.0,0.0,0.0,0.23,0.0,255,64,0.25,0.02,0.0,0.0,1.0,1.0,1
3079,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,4,1.0,1.0,0.0,0.0,0.06,0.0,255,17,0.07,0.07,0.0,0.0,1.0,1.0,1
3080,0,0,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,21,1.0,1.0,0.0,0.0,0.08,0.0,255,21,0.08,0.05,0.0,0.0,1.0,1.0,1
3081,0,0,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,24,1.0,1.0,0.0,0.0,0.08,0.0,255,24,0.09,0.05,0.0,0.0,1.0,1.0,1
3082,0,0,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,8,1.0,1.0,0.0,0.0,0.18,0.0,255,62,0.24,0.03,0.02,0.0,1.0,1.0,1
3083,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344,1,0.09,0.0,0.9,1.0,0.0,0.0,255,1,0.0,1.0,0.0,0.0,0.09,0.0,1
3084,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,11,254,1.0,0.0,0.09,0.19,0.0,0.0,0
3085,29053,0,57,4,3848,6335,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,5,0.0,0.0,0.33,0.8,0.42,0.0,147,25,0.17,0.02,0.01,0.0,0.0,0.0,0
